log_id,brigade_id,log_date,shift_start_time,shift_end_time,start_depth_m,end_depth_m,drilled_depth_m,weather,logistics_issue
211,BRIGADE_03,2023-01-12,2023-01-12 03:24:00,2023-01-12 11:36:36.777399,73.92,128.4,54.49,Sunny,False
212,BRIGADE_04,2023-01-12,2023-01-12 23:57:00,2023-01-13 09:07:25.722134,97.61,109.52,11.91,Rainy,False
213,BRIGADE_04,2023-01-12,2023-01-12 03:15:00,2023-01-12 12:16:24.112085,206.44,291.62,85.18,Windy,False
214,BRIGADE_05,2023-01-12,2023-01-12 20:26:00,2023-01-13 07:32:37.898386,486.64,576.97,90.32,Sunny,False
215,BRIGADE_05,2023-01-12,2023-01-12 15:55:00,2023-01-12 23:53:38.582688,37.12,125.62,88.5,Cloudy,False
216,BRIGADE_05,2023-01-12,2023-01-12 12:25:00,2023-01-12 23:08:38.418048,296.69,391.03,94.34,Snowy,False
217,BRIGADE_06,2023-01-12,2023-01-12 16:01:00,2023-01-13 01:02:54.606883,121.16,195.09,73.93,Windy,False
218,BRIGADE_06,2023-01-12,2023-01-12 12:34:00,2023-01-12 20:18:35.931747,490.02,577.24,87.22,Rainy,False
219,BRIGADE_07,2023-01-12,2023-01-12 00:36:00,2023-01-12 09:08:57.645157,456.44,486.19,29.75,Windy,False
220,BRIGADE_07,2023-01-12,2023-01-12 23:21:00,2023-01-13 10:11:57.349789,446.81,518.13,71.32,Snowy,False
221,BRIGADE_07,2023-01-12,2023-01-12 13:01:00,2023-01-13 00:02:35.804362,411.0,474.85,63.84,Rainy,False
222,BRIGADE_08,2023-01-12,2023-01-12 19:20:00,2023-01-13 02:26:49.745395,319.09,396.41,77.32,Cloudy,False
223,BRIGADE_08,2023-01-12,2023-01-12 21:43:00,2023-01-13 08:38:59.976365,446.68,488.02,41.34,Rainy,False
224,BRIGADE_08,2023-01-12,2023-01-12 02:02:00,2023-01-12 10:31:36.071416,352.1,422.32,70.22,Windy,False
225,BRIGADE_09,2023-01-12,2023-01-12 19:49:00,2023-01-13 05:49:14.567533,0.99,58.84,57.85,Sunny,False
226,BRIGADE_09,2023-01-12,2023-01-12 03:31:00,2023-01-12 09:51:26.482828,401.16,478.94,77.78,Sunny,False
227,BRIGADE_10,2023-01-12,2023-01-12 01:15:00,2023-01-12 11:13:08.587123,325.57,351.47,25.91,Cloudy,False
228,BRIGADE_10,2023-01-12,2023-01-12 06:25:00,2023-01-12 14:33:03.256128,240.83,328.76,87.92,Snowy,False
229,BRIGADE_01,2023-01-13,2023-01-13 23:45:00,2023-01-14 07:35:16.228946,164.68,240.16,75.48,Rainy,False
230,BRIGADE_01,2023-01-13,2023-01-13 21:26:00,2023-01-14 09:02:38.057378,264.9,325.58,60.67,Windy,False
231,BRIGADE_02,2023-01-13,2023-01-13 09:02:00,2023-01-13 18:22:35.489024,417.45,513.52,96.07,Rainy,False
232,BRIGADE_03,2023-01-13,2023-01-13 01:18:00,2023-01-13 09:14:11.919904,262.09,327.17,65.08,Snowy,False
233,BRIGADE_04,2023-01-13,2023-01-13 22:48:00,2023-01-14 10:28:13.191637,427.79,442.1,14.31,Snowy,False
234,BRIGADE_05,2023-01-13,2023-01-13 01:54:00,2023-01-13 09:23:32.704470,261.11,315.47,54.36,Snowy,False
235,BRIGADE_05,2023-01-13,2023-01-13 14:38:00,2023-01-14 02:17:57.844134,126.59,220.46,93.87,Windy,False
236,BRIGADE_05,2023-01-13,2023-01-13 02:36:00,2023-01-13 13:38:14.647002,400.79,480.51,79.72,Rainy,False
237,BRIGADE_06,2023-01-13,2023-01-13 23:00:00,2023-01-14 09:26:38.462378,103.07,116.75,13.68,Snowy,False
238,BRIGADE_06,2023-01-13,2023-01-13 13:26:00,2023-01-14 00:22:01.489017,491.66,521.6,29.94,Windy,False
239,BRIGADE_07,2023-01-13,2023-01-13 05:54:00,2023-01-13 16:59:18.781653,212.75,264.46,51.71,Rainy,False
240,BRIGADE_07,2023-01-13,2023-01-13 09:26:00,2023-01-13 16:15:57.519365,314.17,336.55,22.38,Rainy,False
241,BRIGADE_07,2023-01-13,2023-01-13 01:48:00,2023-01-13 07:56:05.077815,159.7,206.17,46.47,Sunny,False
242,BRIGADE_08,2023-01-13,2023-01-13 23:50:00,2023-01-14 08:33:02.972879,106.79,127.04,20.26,Windy,False
243,BRIGADE_08,2023-01-13,2023-01-13 22:09:00,2023-01-14 08:20:20.555828,234.9,252.11,17.21,Snowy,False
244,BRIGADE_09,2023-01-13,2023-01-13 08:49:00,2023-01-13 16:25:32.825428,449.04,492.76,43.71,Sunny,False
245,BRIGADE_10,2023-01-13,2023-01-13 14:53:00,2023-01-14 02:17:43.544074,195.81,265.42,69.61,Rainy,False
246,BRIGADE_01,2023-01-14,2023-01-14 01:12:00,2023-01-14 12:18:01.276527,472.38,548.55,76.17,Rainy,False
247,BRIGADE_01,2023-01-14,2023-01-14 07:53:00,2023-01-14 19:18:55.761479,485.18,510.55,25.38,Rainy,False
248,BRIGADE_01,2023-01-14,2023-01-14 05:30:00,2023-01-14 17:02:21.136676,131.91,177.83,45.93,Windy,False
249,BRIGADE_02,2023-01-14,2023-01-14 22:07:00,2023-01-15 04:12:44.139907,306.9,386.41,79.51,Sunny,False
250,BRIGADE_02,2023-01-14,2023-01-14 21:41:00,2023-01-15 09:15:00.233156,97.73,139.44,41.71,Rainy,False
251,BRIGADE_02,2023-01-14,2023-01-14 09:36:00,2023-01-14 20:45:02.425291,262.22,289.0,26.78,Windy,False
252,BRIGADE_03,2023-01-14,2023-01-14 14:51:00,2023-01-15 02:25:00.940380,467.02,545.16,78.15,Rainy,False
253,BRIGADE_03,2023-01-14,2023-01-14 01:58:00,2023-01-14 11:08:18.946627,82.6,176.68,94.08,Snowy,False
254,BRIGADE_04,2023-01-14,2023-01-14 01:04:00,2023-01-14 12:21:35.896944,311.35,349.23,37.89,Cloudy,False
255,BRIGADE_04,2023-01-14,2023-01-14 07:32:00,2023-01-14 19:27:12.768971,240.35,267.36,27.01,Rainy,False
256,BRIGADE_04,2023-01-14,2023-01-14 03:00:00,2023-01-14 12:08:30.513445,182.14,195.66,13.51,Snowy,False
257,BRIGADE_05,2023-01-14,2023-01-14 18:45:00,2023-01-15 01:53:34.288683,384.67,459.62,74.94,Cloudy,False
258,BRIGADE_05,2023-01-14,2023-01-14 16:31:00,2023-01-15 00:15:03.458526,78.52,120.44,41.92,Cloudy,False
259,BRIGADE_06,2023-01-14,2023-01-14 21:11:00,2023-01-15 03:48:38.518234,449.43,510.26,60.83,Windy,False
260,BRIGADE_06,2023-01-14,2023-01-14 14:10:00,2023-01-14 20:15:54.547427,439.22,510.14,70.92,Sunny,False
261,BRIGADE_07,2023-01-14,2023-01-14 06:35:00,2023-01-14 13:59:48.990452,34.63,113.88,79.25,Rainy,False
262,BRIGADE_07,2023-01-14,2023-01-14 16:58:00,2023-01-15 04:48:11.549898,435.61,488.26,52.64,Rainy,False
263,BRIGADE_08,2023-01-14,2023-01-14 08:13:00,2023-01-14 15:06:35.811944,357.25,428.58,71.33,Cloudy,False
264,BRIGADE_09,2023-01-14,2023-01-14 13:02:00,2023-01-14 20:18:50.562874,311.85,345.32,33.48,Cloudy,False
265,BRIGADE_10,2023-01-14,2023-01-14 08:09:00,2023-01-14 17:39:05.229352,459.25,503.78,44.53,Sunny,False
266,BRIGADE_10,2023-01-14,2023-01-14 08:31:00,2023-01-14 15:23:41.134606,109.5,135.13,25.63,Cloudy,False
267,BRIGADE_10,2023-01-14,2023-01-14 23:25:00,2023-01-15 06:22:00.503756,338.44,433.85,95.41,Snowy,False
268,BRIGADE_01,2023-01-15,2023-01-15 01:13:00,2023-01-15 07:38:00.247780,83.12,124.79,41.67,Windy,False
269,BRIGADE_01,2023-01-15,2023-01-15 04:27:00,2023-01-15 12:30:00.471286,350.98,377.74,26.76,Rainy,False
270,BRIGADE_02,2023-01-15,2023-01-15 09:32:00,2023-01-15 19:43:58.242480,408.34,453.63,45.29,Snowy,False
271,BRIGADE_02,2023-01-15,2023-01-15 12:26:00,2023-01-15 19:34:23.459172,451.72,549.35,97.62,Windy,False
272,BRIGADE_03,2023-01-15,2023-01-15 19:36:00,2023-01-16 02:05:35.676436,275.8,343.97,68.17,Snowy,False
273,BRIGADE_03,2023-01-15,2023-01-15 11:33:00,2023-01-15 21:00:57.962024,111.19,200.43,89.24,Sunny,False
274,BRIGADE_03,2023-01-15,2023-01-15 23:37:00,2023-01-16 06:52:23.498857,171.84,222.75,50.91,Sunny,False
275,BRIGADE_04,2023-01-15,2023-01-15 08:34:00,2023-01-15 19:26:53.123714,478.06,514.33,36.27,Sunny,False
276,BRIGADE_05,2023-01-15,2023-01-15 14:49:00,2023-01-15 22:46:38.123243,58.57,85.04,26.46,Sunny,False
277,BRIGADE_06,2023-01-15,2023-01-15 10:43:00,2023-01-15 19:10:39.751182,452.21,523.65,71.45,Rainy,False
278,BRIGADE_06,2023-01-15,2023-01-15 18:26:00,2023-01-16 01:54:15.233117,136.23,198.76,62.52,Rainy,False
279,BRIGADE_06,2023-01-15,2023-01-15 01:56:00,2023-01-15 08:59:13.182785,439.55,450.91,11.36,Sunny,False
280,BRIGADE_07,2023-01-15,2023-01-15 07:55:00,2023-01-15 19:48:02.278821,96.75,160.02,63.27,Cloudy,False
281,BRIGADE_07,2023-01-15,2023-01-15 04:26:00,2023-01-15 16:02:44.966762,374.96,408.28,33.32,Cloudy,False
282,BRIGADE_08,2023-01-15,2023-01-15 18:42:00,2023-01-16 00:52:52.036378,1.48,55.84,54.36,Sunny,False
283,BRIGADE_08,2023-01-15,2023-01-15 20:25:00,2023-01-16 06:42:24.428266,362.63,397.55,34.92,Snowy,False
284,BRIGADE_09,2023-01-15,2023-01-15 14:06:00,2023-01-16 01:46:00.078782,231.57,286.58,55.0,Sunny,False
285,BRIGADE_09,2023-01-15,2023-01-15 11:17:00,2023-01-15 20:35:52.158404,472.21,519.76,47.55,Sunny,False
286,BRIGADE_10,2023-01-15,2023-01-15 17:07:00,2023-01-16 02:40:11.077219,310.82,409.34,98.52,Sunny,False
287,BRIGADE_10,2023-01-15,2023-01-15 21:51:00,2023-01-16 04:17:12.701618,107.07,185.96,78.89,Rainy,False
288,BRIGADE_01,2023-01-16,2023-01-16 05:34:00,2023-01-16 16:04:22.473905,152.73,169.92,17.2,Snowy,False
289,BRIGADE_01,2023-01-16,2023-01-16 23:45:00,2023-01-17 09:36:54.900342,379.18,451.91,72.72,Sunny,False
290,BRIGADE_02,2023-01-16,2023-01-16 17:54:00,2023-01-17 04:52:15.757382,254.36,293.44,39.07,Cloudy,False
291,BRIGADE_02,2023-01-16,2023-01-16 08:38:00,2023-01-16 17:23:47.166912,361.95,456.55,94.6,Snowy,False
292,BRIGADE_02,2023-01-16,2023-01-16 18:47:00,2023-01-17 03:27:49.197880,159.59,228.12,68.52,Cloudy,False
293,BRIGADE_03,2023-01-16,2023-01-16 18:59:00,2023-01-17 06:15:56.534531,165.78,244.0,78.22,Windy,False
294,BRIGADE_04,2023-01-16,2023-01-16 09:57:00,2023-01-16 16:49:23.270020,481.16,537.45,56.29,Sunny,False
295,BRIGADE_05,2023-01-16,2023-01-16 06:36:00,2023-01-16 18:35:37.076341,356.8,367.18,10.38,Snowy,False
296,BRIGADE_05,2023-01-16,2023-01-16 09:26:00,2023-01-16 17:20:43.229904,140.89,182.32,41.43,Sunny,False
297,BRIGADE_05,2023-01-16,2023-01-16 02:20:00,2023-01-16 09:47:08.088889,419.87,517.42,97.55,Windy,True
298,BRIGADE_06,2023-01-16,2023-01-16 18:46:00,2023-01-17 05:37:02.440941,469.11,535.07,65.96,Snowy,False
299,BRIGADE_07,2023-01-16,2023-01-16 13:32:00,2023-01-16 23:24:40.833696,19.31,33.9,14.59,Snowy,False
300,BRIGADE_07,2023-01-16,2023-01-16 20:06:00,2023-01-17 07:07:01.932848,371.51,424.38,52.86,Cloudy,True
301,BRIGADE_08,2023-01-16,2023-01-16 05:19:00,2023-01-16 15:47:28.418079,11.87,39.1,27.22,Windy,False
302,BRIGADE_09,2023-01-16,2023-01-16 13:49:00,2023-01-16 22:17:41.781695,296.97,309.7,12.73,Snowy,False
303,BRIGADE_09,2023-01-16,2023-01-16 04:07:00,2023-01-16 15:42:51.345779,131.6,199.94,68.34,Rainy,False
304,BRIGADE_10,2023-01-16,2023-01-16 11:49:00,2023-01-16 21:53:15.134959,301.98,340.41,38.43,Cloudy,False
305,BRIGADE_10,2023-01-16,2023-01-16 15:03:00,2023-01-16 23:04:19.390250,453.54,468.67,15.14,Snowy,False
306,BRIGADE_10,2023-01-16,2023-01-16 03:31:00,2023-01-16 13:27:09.339985,212.8,274.81,62.02,Rainy,False
307,BRIGADE_01,2023-01-17,2023-01-17 04:57:00,2023-01-17 12:40:42.401861,38.03,126.72,88.7,Snowy,False
308,BRIGADE_02,2023-01-17,2023-01-17 15:02:00,2023-01-17 22:01:55.574496,53.8,106.98,53.18,Snowy,False
309,BRIGADE_02,2023-01-17,2023-01-17 09:53:00,2023-01-17 16:37:37.866628,49.11,124.57,75.47,Sunny,False
310,BRIGADE_02,2023-01-17,2023-01-17 09:15:00,2023-01-17 16:07:50.844938,75.56,145.9,70.34,Snowy,False
311,BRIGADE_03,2023-01-17,2023-01-17 23:30:00,2023-01-18 08:57:13.976072,27.25,59.88,32.63,Windy,False
312,BRIGADE_03,2023-01-17,2023-01-17 21:27:00,2023-01-18 03:33:58.207078,53.25,96.91,43.66,Cloudy,False
313,BRIGADE_04,2023-01-17,2023-01-17 15:29:00,2023-01-18 02:51:21.039592,113.24,205.0,91.75,Windy,False
314,BRIGADE_04,2023-01-17,2023-01-17 23:10:00,2023-01-18 08:51:51.481990,24.1,80.79,56.69,Cloudy,False
315,BRIGADE_05,2023-01-17,2023-01-17 20:29:00,2023-01-18 04:56:39.017291,132.48,205.99,73.5,Cloudy,False
316,BRIGADE_05,2023-01-17,2023-01-17 20:51:00,2023-01-18 04:34:22.073885,270.95,284.22,13.27,Snowy,True
317,BRIGADE_05,2023-01-17,2023-01-17 20:31:00,2023-01-18 07:16:56.423993,171.63,257.47,85.84,Snowy,True
318,BRIGADE_06,2023-01-17,2023-01-17 08:05:00,2023-01-17 17:52:18.555901,134.3,192.71,58.41,Cloudy,False
319,BRIGADE_07,2023-01-17,2023-01-17 14:21:00,2023-01-18 00:14:34.431322,16.75,101.63,84.88,Snowy,False
320,BRIGADE_07,2023-01-17,2023-01-17 21:33:00,2023-01-18 05:43:07.862672,334.45,408.98,74.53,Snowy,False
321,BRIGADE_07,2023-01-17,2023-01-17 02:01:00,2023-01-17 11:02:18.685944,166.68,234.54,67.86,Snowy,False
322,BRIGADE_08,2023-01-17,2023-01-17 15:05:00,2023-01-17 23:23:06.000922,106.44,200.0,93.56,Rainy,False
323,BRIGADE_08,2023-01-17,2023-01-17 10:47:00,2023-01-17 18:44:18.224841,475.57,543.04,67.47,Snowy,False
324,BRIGADE_09,2023-01-17,2023-01-17 06:01:00,2023-01-17 17:42:00.856283,28.97,123.47,94.49,Windy,False
325,BRIGADE_10,2023-01-17,2023-01-17 17:50:00,2023-01-18 03:30:41.587658,142.03,187.6,45.57,Rainy,False
326,BRIGADE_10,2023-01-17,2023-01-17 03:20:00,2023-01-17 11:24:35.855280,60.26,124.55,64.29,Sunny,False
327,BRIGADE_10,2023-01-17,2023-01-17 17:33:00,2023-01-18 00:28:38.577503,249.98,332.35,82.36,Rainy,False
328,BRIGADE_01,2023-01-18,2023-01-18 04:46:00,2023-01-18 14:18:59.395734,400.0,497.02,97.02,Windy,False
329,BRIGADE_01,2023-01-18,2023-01-18 22:44:00,2023-01-19 05:15:31.485895,450.68,511.03,60.36,Snowy,False
330,BRIGADE_02,2023-01-18,2023-01-18 06:19:00,2023-01-18 15:34:12.284213,118.04,204.27,86.23,Sunny,False
331,BRIGADE_02,2023-01-18,2023-01-18 21:52:00,2023-01-19 08:53:41.242940,407.2,472.59,65.39,Rainy,True
332,BRIGADE_02,2023-01-18,2023-01-18 12:15:00,2023-01-18 19:55:28.025493,336.87,349.78,12.91,Snowy,False
333,BRIGADE_03,2023-01-18,2023-01-18 12:35:00,2023-01-18 19:46:52.325650,250.26,264.06,13.8,Windy,True
334,BRIGADE_04,2023-01-18,2023-01-18 01:41:00,2023-01-18 10:07:48.939492,91.66,169.85,78.19,Snowy,False
335,BRIGADE_04,2023-01-18,2023-01-18 07:11:00,2023-01-18 17:16:02.391314,352.58,450.92,98.34,Rainy,False
336,BRIGADE_04,2023-01-18,2023-01-18 21:11:00,2023-01-19 03:42:19.735113,276.2,315.25,39.05,Snowy,False
337,BRIGADE_05,2023-01-18,2023-01-18 18:56:00,2023-01-19 02:08:44.046433,104.83,161.72,56.89,Rainy,False
338,BRIGADE_05,2023-01-18,2023-01-18 16:55:00,2023-01-19 02:51:24.845316,238.57,325.15,86.58,Snowy,False
339,BRIGADE_05,2023-01-18,2023-01-18 05:00:00,2023-01-18 16:08:54.437091,366.42,443.71,77.29,Cloudy,False
340,BRIGADE_06,2023-01-18,2023-01-18 13:22:00,2023-01-18 23:24:29.366886,238.32,272.76,34.44,Rainy,False
341,BRIGADE_06,2023-01-18,2023-01-18 14:15:00,2023-01-19 00:06:21.234851,309.86,369.32,59.46,Cloudy,False
342,BRIGADE_07,2023-01-18,2023-01-18 08:09:00,2023-01-18 15:07:47.096719,385.17,484.21,99.04,Cloudy,False
343,BRIGADE_07,2023-01-18,2023-01-18 07:41:00,2023-01-18 18:34:55.294104,41.48,73.03,31.55,Snowy,True
344,BRIGADE_08,2023-01-18,2023-01-18 11:00:00,2023-01-18 18:11:46.938840,462.26,495.25,32.99,Cloudy,False
345,BRIGADE_08,2023-01-18,2023-01-18 16:05:00,2023-01-19 04:02:17.792966,261.32,294.09,32.77,Rainy,True
346,BRIGADE_09,2023-01-18,2023-01-18 08:06:00,2023-01-18 15:02:45.050076,61.27,160.94,99.67,Windy,False
347,BRIGADE_09,2023-01-18,2023-01-18 00:18:00,2023-01-18 11:37:27.903271,86.12,154.16,68.04,Cloudy,False
348,BRIGADE_09,2023-01-18,2023-01-18 04:40:00,2023-01-18 13:44:48.082314,424.48,503.94,79.46,Sunny,False
349,BRIGADE_10,2023-01-18,2023-01-18 03:33:00,2023-01-18 10:20:09.273704,120.98,213.68,92.7,Cloudy,False
350,BRIGADE_10,2023-01-18,2023-01-18 01:25:00,2023-01-18 10:02:45.775663,248.46,291.29,42.83,Rainy,False
351,BRIGADE_01,2023-01-19,2023-01-19 02:15:00,2023-01-19 13:57:29.844172,335.05,404.68,69.63,Sunny,False
352,BRIGADE_01,2023-01-19,2023-01-19 12:58:00,2023-01-19 19:32:57.081621,219.87,245.66,25.8,Cloudy,False
353,BRIGADE_02,2023-01-19,2023-01-19 09:34:00,2023-01-19 18:17:49.271808,409.54,460.42,50.88,Windy,False
354,BRIGADE_02,2023-01-19,2023-01-19 09:57:00,2023-01-19 20:20:30.836874,409.61,434.19,24.59,Cloudy,False
355,BRIGADE_02,2023-01-19,2023-01-19 10:54:00,2023-01-19 21:53:49.326997,156.48,242.15,85.67,Sunny,False
356,BRIGADE_03,2023-01-19,2023-01-19 04:41:00,2023-01-19 11:51:16.708887,489.71,552.28,62.57,Rainy,False
357,BRIGADE_03,2023-01-19,2023-01-19 22:28:00,2023-01-20 09:49:15.677167,230.63,255.47,24.84,Cloudy,False
358,BRIGADE_04,2023-01-19,2023-01-19 23:45:00,2023-01-20 06:42:06.207569,371.41,458.93,87.52,Cloudy,False
359,BRIGADE_04,2023-01-19,2023-01-19 08:43:00,2023-01-19 19:03:42.656324,182.65,203.81,21.16,Rainy,False
360,BRIGADE_04,2023-01-19,2023-01-19 09:04:00,2023-01-19 19:43:00.774264,454.77,543.58,88.8,Windy,False
361,BRIGADE_05,2023-01-19,2023-01-19 04:35:00,2023-01-19 15:18:39.195519,110.03,120.18,10.15,Windy,False
362,BRIGADE_05,2023-01-19,2023-01-19 01:52:00,2023-01-19 11:59:56.229210,226.42,271.41,44.99,Sunny,False
363,BRIGADE_05,2023-01-19,2023-01-19 08:27:00,2023-01-19 20:03:43.384121,365.2,381.64,16.44,Cloudy,False
364,BRIGADE_06,2023-01-19,2023-01-19 15:12:00,2023-01-20 00:36:43.911320,116.14,214.97,98.83,Snowy,False
365,BRIGADE_07,2023-01-19,2023-01-19 05:11:00,2023-01-19 15:58:22.760710,101.38,172.91,71.53,Sunny,False
366,BRIGADE_07,2023-01-19,2023-01-19 22:00:00,2023-01-20 08:46:58.866113,153.11,184.44,31.33,Rainy,False
367,BRIGADE_07,2023-01-19,2023-01-19 04:59:00,2023-01-19 13:23:24.253056,48.11,59.21,11.1,Snowy,False
368,BRIGADE_08,2023-01-19,2023-01-19 13:37:00,2023-01-20 00:50:28.751190,97.65,170.32,72.67,Rainy,True
369,BRIGADE_08,2023-01-19,2023-01-19 04:41:00,2023-01-19 11:25:10.502279,50.19,85.14,34.95,Snowy,False
370,BRIGADE_09,2023-01-19,2023-01-19 21:10:00,2023-01-20 03:46:04.023038,74.3,115.0,40.7,Rainy,False
371,BRIGADE_09,2023-01-19,2023-01-19 23:18:00,2023-01-20 09:37:45.906553,408.72,484.46,75.74,Sunny,False
372,BRIGADE_09,2023-01-19,2023-01-19 01:44:00,2023-01-19 08:30:29.792871,209.23,284.37,75.14,Snowy,True
373,BRIGADE_10,2023-01-19,2023-01-19 15:25:00,2023-01-20 01:35:29.104166,1.0,37.24,36.24,Windy,False
374,BRIGADE_10,2023-01-19,2023-01-19 12:47:00,2023-01-19 20:12:52.415981,69.69,142.59,72.9,Sunny,False
375,BRIGADE_10,2023-01-19,2023-01-19 21:05:00,2023-01-20 06:20:03.181158,201.53,246.39,44.87,Cloudy,False
376,BRIGADE_01,2023-01-20,2023-01-20 01:40:00,2023-01-20 08:21:14.318834,138.22,151.81,13.59,Sunny,True
377,BRIGADE_01,2023-01-20,2023-01-20 10:59:00,2023-01-20 22:15:52.950736,253.01,302.11,49.11,Sunny,False
378,BRIGADE_02,2023-01-20,2023-01-20 19:17:00,2023-01-21 06:02:58.758069,402.71,484.01,81.3,Rainy,False
379,BRIGADE_02,2023-01-20,2023-01-20 19:07:00,2023-01-21 02:42:11.388860,311.89,335.08,23.18,Windy,False
380,BRIGADE_02,2023-01-20,2023-01-20 22:39:00,2023-01-21 05:27:12.236632,389.28,402.72,13.44,Windy,False
381,BRIGADE_03,2023-01-20,2023-01-20 15:11:00,2023-01-20 22:27:12.524365,479.98,575.7,95.71,Rainy,False
382,BRIGADE_04,2023-01-20,2023-01-20 18:25:00,2023-01-21 06:04:18.184114,212.05,249.26,37.22,Snowy,False
383,BRIGADE_04,2023-01-20,2023-01-20 00:26:00,2023-01-20 06:59:09.104575,432.98,529.34,96.36,Windy,False
384,BRIGADE_04,2023-01-20,2023-01-20 02:02:00,2023-01-20 12:53:14.017707,224.8,311.66,86.86,Snowy,False
385,BRIGADE_05,2023-01-20,2023-01-20 05:04:00,2023-01-20 15:20:11.386681,134.95,191.6,56.65,Sunny,False
386,BRIGADE_05,2023-01-20,2023-01-20 19:48:00,2023-01-21 02:29:29.933200,268.4,307.2,38.81,Cloudy,False
387,BRIGADE_05,2023-01-20,2023-01-20 21:24:00,2023-01-21 05:57:57.017547,119.65,176.6,56.95,Rainy,False
388,BRIGADE_06,2023-01-20,2023-01-20 22:31:00,2023-01-21 09:35:34.948003,331.02,358.01,27.0,Rainy,False
389,BRIGADE_07,2023-01-20,2023-01-20 07:54:00,2023-01-20 15:56:46.076100,306.85,369.5,62.65,Snowy,False
390,BRIGADE_07,2023-01-20,2023-01-20 05:00:00,2023-01-20 14:46:26.938189,126.3,159.81,33.51,Cloudy,False
391,BRIGADE_07,2023-01-20,2023-01-20 16:43:00,2023-01-21 01:33:57.706322,285.21,337.83,52.62,Rainy,False
392,BRIGADE_08,2023-01-20,2023-01-20 13:35:00,2023-01-21 00:54:29.873071,115.5,162.01,46.51,Snowy,False
393,BRIGADE_09,2023-01-20,2023-01-20 09:33:00,2023-01-20 16:08:23.898981,303.32,382.08,78.75,Snowy,False
394,BRIGADE_10,2023-01-20,2023-01-20 12:55:00,2023-01-20 22:12:47.331790,277.95,296.15,18.2,Snowy,True
395,BRIGADE_10,2023-01-20,2023-01-20 03:14:00,2023-01-20 13:40:50.728420,225.03,317.9,92.87,Rainy,False
396,BRIGADE_01,2023-01-21,2023-01-21 23:20:00,2023-01-22 08:27:06.050666,37.79,54.09,16.3,Rainy,False
397,BRIGADE_01,2023-01-21,2023-01-21 08:26:00,2023-01-21 19:23:00.256984,366.0,437.91,71.9,Rainy,True
398,BRIGADE_02,2023-01-21,2023-01-21 04:43:00,2023-01-21 10:59:45.985030,459.47,486.58,27.11,Sunny,False
399,BRIGADE_02,2023-01-21,2023-01-21 14:42:00,2023-01-22 01:57:40.479261,64.75,134.6,69.85,Snowy,False
400,BRIGADE_02,2023-01-21,2023-01-21 05:14:00,2023-01-21 12:53:11.396625,94.1,162.13,68.03,Sunny,False
401,BRIGADE_03,2023-01-21,2023-01-21 11:16:00,2023-01-21 20:37:51.562725,462.46,556.77,94.31,Sunny,False
402,BRIGADE_04,2023-01-21,2023-01-21 17:02:00,2023-01-21 23:57:55.212197,428.6,525.86,97.26,Windy,False
403,BRIGADE_05,2023-01-21,2023-01-21 14:50:00,2023-01-21 22:14:29.242917,114.74,205.59,90.85,Sunny,True
404,BRIGADE_06,2023-01-21,2023-01-21 10:55:00,2023-01-21 16:56:52.003241,236.89,289.17,52.28,Rainy,False
405,BRIGADE_06,2023-01-21,2023-01-21 14:06:00,2023-01-21 22:19:59.481864,414.56,491.39,76.83,Rainy,False
406,BRIGADE_07,2023-01-21,2023-01-21 00:44:00,2023-01-21 11:48:57.966813,443.47,499.92,56.46,Rainy,False
407,BRIGADE_07,2023-01-21,2023-01-21 00:05:00,2023-01-21 09:29:49.377267,495.64,571.28,75.64,Snowy,False
408,BRIGADE_07,2023-01-21,2023-01-21 19:52:00,2023-01-22 07:20:10.801753,185.13,196.92,11.79,Snowy,False
409,BRIGADE_08,2023-01-21,2023-01-21 17:29:00,2023-01-22 03:30:09.219954,197.98,267.72,69.74,Snowy,True
410,BRIGADE_09,2023-01-21,2023-01-21 14:15:00,2023-01-21 21:19:23.599421,364.36,448.45,84.09,Rainy,True
411,BRIGADE_09,2023-01-21,2023-01-21 02:06:00,2023-01-21 11:40:34.694383,397.22,436.02,38.8,Cloudy,False
412,BRIGADE_09,2023-01-21,2023-01-21 04:22:00,2023-01-21 11:30:06.305389,332.69,394.7,62.01,Cloudy,False
413,BRIGADE_10,2023-01-21,2023-01-21 17:34:00,2023-01-22 00:59:14.025593,145.12,171.89,26.77,Snowy,False
414,BRIGADE_10,2023-01-21,2023-01-21 02:26:00,2023-01-21 11:04:00.911610,38.44,57.18,18.74,Sunny,False
415,BRIGADE_01,2023-01-22,2023-01-22 17:58:00,2023-01-23 01:03:32.087150,99.89,132.29,32.39,Cloudy,False
416,BRIGADE_01,2023-01-22,2023-01-22 02:19:00,2023-01-22 10:10:36.279569,127.93,180.62,52.69,Windy,False
417,BRIGADE_01,2023-01-22,2023-01-22 06:34:00,2023-01-22 13:38:38.457821,429.78,521.5,91.72,Snowy,False
418,BRIGADE_02,2023-01-22,2023-01-22 14:30:00,2023-01-22 21:15:57.503830,78.27,94.45,16.17,Windy,False
419,BRIGADE_02,2023-01-22,2023-01-22 05:54:00,2023-01-22 15:28:55.439546,62.33,141.53,79.2,Cloudy,True
420,BRIGADE_02,2023-01-22,2023-01-22 03:02:00,2023-01-22 10:55:06.652081,348.55,416.13,67.58,Cloudy,False
421,BRIGADE_03,2023-01-22,2023-01-22 07:54:00,2023-01-22 18:00:17.914473,26.68,97.17,70.5,Cloudy,False
